Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Handedness,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
639a22a37d7ac6411b60247c,60734853295f4a6404bbf27f,APPROVED,2022-12-14T19:23:18.848000Z,2022-12-14T19:49:38.605000Z,2022-12-14T20:41:03.209000,2022-12-14T19:49:38.983527Z,1580,CZELI6JD,1798,English,Left-handed,37,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639a231ea17edba58c117dbd,5f3c23cbcee6b3a3c4faff76,APPROVED,2022-12-14T19:25:22.101000Z,2022-12-14T19:41:04.725000Z,2022-12-14T20:41:03.310000,2022-12-14T19:41:05.171214Z,943,CZELI6JD,1104,English,Left-handed,24,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639a236044db23d3fbe0a184,60d2d061fd054556769ca306,APPROVED,2022-12-14T19:26:28.360000Z,2022-12-14T19:43:21.678000Z,2022-12-14T20:41:03.409000,2022-12-14T19:43:22.125057Z,1014,CZELI6JD,310,English,Ambidextrous,19,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639a23d7635c7b474ddaad32,631db394e0e9e27b3d1dbcb7,APPROVED,2022-12-14T19:28:26.569000Z,2022-12-14T19:39:49.822000Z,2022-12-14T20:41:03.507000,2022-12-14T19:39:50.590989Z,684,CZELI6JD,194,English,Left-handed,29,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
639a23e0520194fde494bfab,5c720c7278263500015665f9,RETURNED,2022-12-14T19:28:47.476000Z,2022-12-14T19:37:57.555000Z,,2022-12-14T19:37:57.965000Z,,CZELI6JD,2129,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
639a23e2e73a4a67ef6d9426,629082739390703f993b12bd,APPROVED,2022-12-14T19:28:36.752000Z,2022-12-14T19:40:47.827000Z,2022-12-14T20:41:03.608000,2022-12-14T19:40:50.313915Z,732,CZELI6JD,615,English,Ambidextrous,29,Male,White,United States,United States,United States,English,Yes,Full-Time
639a23ea8f93ae1d3dab3553,558acd52fdf99b65685f03d9,APPROVED,2022-12-14T19:29:03.503000Z,2022-12-14T19:37:25.808000Z,2022-12-14T20:41:03.701000,2022-12-14T19:37:26.163612Z,503,CZELI6JD,3087,English,Left-handed,31,Female,Black,Italy,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639a24a2d0a6a06b95190cce,56ec151f388e1d000a5924d0,APPROVED,2022-12-14T19:31:49.416000Z,2022-12-14T19:46:16.083000Z,2022-12-14T20:41:03.799000,2022-12-14T19:46:16.842701Z,867,CZELI6JD,946,English,Ambidextrous,37,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639a24b1af9e66eb76ecbcf1,5f88dbd56a6aff03a935b5f8,APPROVED,2022-12-14T19:32:04.803000Z,2022-12-14T19:44:27.832000Z,2022-12-14T20:41:03.897000,2022-12-14T19:44:28.157071Z,744,CZELI6JD,1336,"English, Spanish",Ambidextrous,DATA_EXPIRED,Male,Mixed,United States,United States,United States,English,No,Full-Time
639a250fb9d794b95bc77fee,5c573f18d3cc6b0001d9dbc3,APPROVED,2022-12-14T19:33:39.392000Z,2022-12-14T19:50:09.899000Z,2022-12-14T20:41:03.995000,2022-12-14T19:50:10.295302Z,991,CZELI6JD,749,English,Ambidextrous,DATA_EXPIRED,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639a255570c2bd77bc59bc39,5c800507a1d4b900114f28c4,APPROVED,2022-12-14T19:34:47.760000Z,2022-12-14T19:53:24.438000Z,2022-12-14T20:41:04.090000,2022-12-14T19:53:24.761092Z,1117,CZELI6JD,2480,English,Ambidextrous,31,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639a261c3ca7903f2f684f21,60f5f8769fc9289a9e518129,APPROVED,2022-12-14T19:40:38.585000Z,2022-12-14T19:52:05.812000Z,2022-12-14T20:41:04.190000,2022-12-14T19:52:20.874294Z,688,CZELI6JD,1767,English,Left-handed,36,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
639a26abb8b195b74a9fadc1,5ddd92855daaa6d095854780,APPROVED,2022-12-14T19:40:33.063000Z,2022-12-14T20:02:02.233000Z,2022-12-14T20:41:04.294000,2022-12-14T20:02:03.925324Z,1290,CZELI6JD,1962,English,Left-handed,38,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639a2733ab86ee093202f86d,5cc5e72ce3c44e0015fdf990,APPROVED,2022-12-14T19:42:50.568000Z,2022-12-14T19:59:49.703000Z,2022-12-14T20:41:04.398000,2022-12-14T19:59:50.237749Z,1020,CZELI6JD,3659,"Gaelic, English",Ambidextrous,28,Male,White,United States,United States,United States,English,No,Full-Time
639a277a61329c28d177a6d1,616d9ef881036dfbfd63d2f4,APPROVED,2022-12-14T19:48:10.846000Z,2022-12-14T20:37:40.848000Z,2022-12-14T20:41:04.496000,2022-12-14T20:37:41.277962Z,2971,NOCODE,2092,English,Left-handed,33,Male,White,DATA_EXPIRED,United States,United States,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED
639a29eb352aa1db35117d77,5c78b032419dcc0014119082,APPROVED,2022-12-14T19:55:27.251000Z,2022-12-14T20:34:11.909000Z,2022-12-14T20:41:04.594000,2022-12-14T20:34:13.550592Z,2325,NOCODE,1130,English,Ambidextrous,37,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639a2cf23f14cab11e59bc60,6369dd3bd6a643dc7b42ce62,APPROVED,2022-12-14T20:07:22.506000Z,2022-12-14T20:18:59.447000Z,2022-12-14T20:41:04.693000,2022-12-14T20:18:59.866257Z,697,CZELI6JD,239,English,Ambidextrous,22,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
