Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Handedness,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
636948b9575aca753e7051ad,5f4d3cb5fdda0b2c403fb801,APPROVED,2022-11-07T18:04:49.974000Z,2022-11-07T18:20:25.040000Z,2022-11-08T15:49:53.262000,2022-11-07T18:20:25.529456Z,936,CZELI6JD,458,English,Right-handed,25,Prefer not to say,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63694901bb9113f3c9c7e5f9,62a33f5217536a32157d874e,APPROVED,2022-11-07T18:05:57.149000Z,2022-11-07T18:22:23.185000Z,2022-11-08T15:49:53.355000,2022-11-07T18:22:23.701946Z,987,NOCODE,191,English,Right-handed,31,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
63694b51245439706f97fbd3,5ad7835e9c198c0001fad31a,APPROVED,2022-11-07T18:24:55.297000Z,2022-11-07T18:48:40.231000Z,2022-11-08T15:49:53.449000,2022-11-07T18:48:40.606849Z,1425,CZELI6JD,1700,English,Right-handed,34,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
63694cf043afdc262d39e2cd,5efaffccf90911000c95a3cb,APPROVED,2022-11-07T18:22:42.282000Z,2022-11-07T18:47:47.648000Z,2022-11-08T15:49:53.540000,2022-11-07T18:47:48.461434Z,1506,CZELI6JD,823,English,Right-handed,31,Male,White,United States,United States,United States,English,No,Full-Time
63694d2659e557e59afe19d7,5f14606495f8a710716e860e,APPROVED,2022-11-07T18:23:38.406000Z,2022-11-07T18:38:45.260000Z,2022-11-08T15:49:53.630000,2022-11-07T18:38:45.770067Z,907,CZELI6JD,98,English,Right-handed,35,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63694df446562ae51036c1c1,5e820eb36551aa02fd72e1dc,APPROVED,2022-11-07T18:27:03.204000Z,2022-11-07T18:40:09.412000Z,2022-11-08T15:49:53.719000,2022-11-07T18:40:16.366315Z,787,CZELI6JD,1616,English,Right-handed,35,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63694e4d7762a2724ff21d46,5c6ac9e5d9c5be000174497f,APPROVED,2022-11-07T18:29:02.078000Z,2022-11-07T18:42:13.765000Z,2022-11-08T15:49:53.819000,2022-11-07T18:42:14.177056Z,792,CZELI6JD,639,English,Right-handed,28,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63694e910ad566d3848682e2,5af491b6222e4d0001877572,APPROVED,2022-11-07T18:29:42.587000Z,2022-11-07T18:43:32.998000Z,2022-11-08T15:49:53.911000,2022-11-07T18:43:33.406202Z,831,CZELI6JD,738,English,Right-handed,40,Female,White,United States,United States,United States,English,Yes,DATA_EXPIRED
63694faf576cf15fdd69e46c,5e2e7d79acf5fe45b62f859a,APPROVED,2022-11-07T18:34:27.249000Z,2022-11-07T19:08:15.047000Z,2022-11-08T15:49:54.006000,2022-11-07T19:08:16.226092Z,2028,CZELI6JD,1366,"English, Indonesian",Right-handed,33,Female,Asian,Indonesia,United States,United States,Indonesian,No,DATA_EXPIRED
63694fc19779e52e370e308c,6110d7f556da416401efdd5f,APPROVED,2022-11-07T18:34:45.780000Z,2022-11-07T18:44:26.601000Z,2022-11-08T15:49:54.104000,2022-11-07T18:44:26.913837Z,581,CZELI6JD,1225,English,Right-handed,24,Female,Mixed,United States,United States,United States,English,Yes,Part-Time
63694ff1ac192da759f88ece,5ff0e3319cc6b3ff560a1d4d,APPROVED,2022-11-07T18:35:33.760000Z,2022-11-07T18:45:22.594000Z,2022-11-08T15:49:54.195000,2022-11-07T18:45:22.935235Z,589,CZELI6JD,612,English,Right-handed,27,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
6369507c715de05f53b6033a,56d0f57421cd29000a9737e4,APPROVED,2022-11-07T18:37:52.286000Z,2022-11-07T18:57:38.755000Z,2022-11-08T15:49:54.282000,2022-11-07T18:57:39.148283Z,1187,CZELI6JD,1309,English,Right-handed,39,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
636950e606a81bc0840b69ea,6104b1c50f6057c1d8a6e3a6,APPROVED,2022-11-07T18:39:36.637000Z,2022-11-07T18:53:46.744000Z,2022-11-08T15:49:54.372000,2022-11-07T18:53:47.119385Z,851,CZELI6JD,678,English,Right-handed,26,Female,White,United States,United States,United States,English,No,Full-Time
636951082233fd3e3836c22b,60dfc07ddcd24dcc266d8690,APPROVED,2022-11-07T18:40:13.160000Z,2022-11-07T18:52:19.562000Z,2022-11-08T15:49:54.466000,2022-11-07T18:52:19.990975Z,727,CZELI6JD,137,"Spanish, English",Right-handed,26,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
