Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Handedness,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
639a57afd5f6bc231d9b039b,5d3cc9010e510a00013df6f6,APPROVED,2022-12-14T23:09:37.633000Z,2022-12-14T23:22:47.372000Z,2022-12-16T06:57:07.409000,2022-12-14T23:22:47.712931Z,790,CZELI6JD,3160,English,Ambidextrous,23,Male,Mixed,United States,United States,United States,English,Yes,Unemployed (and job seeking)
639a57c471bb09aa559cee00,60bfe979f044ae9801bac501,APPROVED,2022-12-14T23:11:57.473000Z,2022-12-14T23:25:18.556000Z,2022-12-16T06:57:07.504000,2022-12-14T23:25:21.004687Z,802,CZELI6JD,144,English,Left-handed,26,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639a57cbf30740bdd0e0a17c,5bb8740a0cb04c00014f72e9,APPROVED,2022-12-14T23:10:03.724000Z,2022-12-14T23:23:18.712000Z,2022-12-16T06:57:07.596000,2022-12-14T23:23:19.042920Z,795,CZELI6JD,362,"English, Spanish",Left-handed,27,Female,White,United States,United States,United States,English,No,Full-Time
639a57f5dd2951417777a6b6,5c109903e6eb4e0001b29e44,APPROVED,2022-12-14T23:10:48.324000Z,2022-12-14T23:25:19.711000Z,2022-12-16T06:57:07.692000,2022-12-14T23:25:21.842239Z,872,CZELI6JD,919,English,Left-handed,30,Female,White,United States,United States,United States,English,No,Full-Time
639a581025cd73caf8e0db2f,60fdd7ce470f6c1005cb87cb,APPROVED,2022-12-14T23:12:50.922000Z,2022-12-14T23:26:11.063000Z,2022-12-16T06:57:07.784000,2022-12-14T23:26:31.345675Z,801,CZELI6JD,383,"English, Chinese",Left-handed,30,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639a5889e5ef2d0317abb683,5fb0a3d6a8e4224b973e750b,APPROVED,2022-12-14T23:13:18.838000Z,2022-12-14T23:49:08.463000Z,2022-12-16T06:57:07.881000,2022-12-14T23:49:09.052937Z,2150,CZELI6JD,1931,"English, Spanish",Left-handed,24,Male,White,United States,United States,United States,English,No,Part-Time
639a5931f39cae9ced03c989,637eb25c87f98741f9619017,APPROVED,2022-12-14T23:16:01.081000Z,2022-12-14T23:31:46.168000Z,2022-12-16T06:57:07.981000,2022-12-14T23:31:46.542361Z,946,CZELI6JD,159,English,Left-handed,18,Male,Asian,United States,United States,United States,English,Yes,Other
639a5964afc410b280d02e0a,5ef42ba59401801d9f859e2d,APPROVED,2022-12-14T23:16:55.439000Z,2022-12-14T23:48:39.943000Z,2022-12-16T06:57:08.077000,2022-12-14T23:48:40.318011Z,1905,CZELI6JD,1683,English,Ambidextrous,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639a5984a9db1db1039cee2b,5d1e2045a37a4d001a1fc2cb,APPROVED,2022-12-14T23:17:24.920000Z,2022-12-14T23:36:03.866000Z,2022-12-16T06:57:08.176000,2022-12-14T23:36:04.660410Z,1119,CZELI6JD,3557,English,Left-handed,23,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
639a599026d999d31a7140d7,60e1d5f866e681d7e33fd01c,APPROVED,2022-12-14T23:17:40.360000Z,2022-12-14T23:46:15.930000Z,2022-12-16T06:57:08.272000,2022-12-14T23:46:16.250357Z,1716,CZELI6JD,1517,"English, Spanish",Left-handed,39,Female,White,United States,United States,United States,English,Yes,Part-Time
639a59e703cdb50862ab3593,62eee9fbde439d5853ce2efb,APPROVED,2022-12-14T23:19:09.174000Z,2022-12-14T23:31:36.301000Z,2022-12-16T06:57:08.366000,2022-12-14T23:31:36.680803Z,748,CZELI6JD,284,English,Left-handed,21,Male,White,United States,United States,United States,English,Yes,Part-Time
639a5a3e6a238387342d4e4e,6348845d31edff3dff1b7799,APPROVED,2022-12-14T23:30:24.382000Z,2022-12-14T23:39:50.863000Z,2022-12-16T06:57:08.460000,2022-12-14T23:39:51.220639Z,567,CZELI6JD,420,English,Left-handed,23,Male,Asian,United States,United States,United States,English,No,Full-Time
639a5a3ed7936b983202f877,6323a90c380df6eb64255d6f,APPROVED,2022-12-14T23:20:35.814000Z,2022-12-14T23:34:37.280000Z,2022-12-16T06:57:08.555000,2022-12-14T23:34:37.700661Z,842,CZELI6JD,386,English,Left-handed,23,Female,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639a5aedb0156a4f33a078ab,6110a371c00388d587922ff1,APPROVED,2022-12-14T23:23:31.650000Z,2022-12-14T23:37:23.109000Z,2022-12-16T06:57:08.916000,2022-12-14T23:37:23.519641Z,832,CZELI6JD,776,English,Left-handed,35,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
639a5b0671922a70231b58b8,5ea9d795dec14d13eb7af3d9,APPROVED,2022-12-14T23:23:53.607000Z,2022-12-14T23:37:13.665000Z,2022-12-16T06:57:09.012000,2022-12-14T23:37:14.048670Z,801,NOCODE,1929,English,Left-handed,32,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
639a5b17c15e782865bd7efb,633d785ff76adb41addde965,APPROVED,2022-12-14T23:24:10.697000Z,2022-12-14T23:36:33.016000Z,2022-12-16T06:57:09.113000,2022-12-14T23:36:33.733892Z,743,CZELI6JD,214,English,Left-handed,39,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
639a5b30d42417883060244a,5df2f36b617219204de98060,APPROVED,2022-12-14T23:25:34.522000Z,2022-12-14T23:43:14.475000Z,2022-12-16T06:57:09.217000,2022-12-14T23:43:38.694942Z,1060,CZELI6JD,485,English,Left-handed,30,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
639a5b3704aafc13bd12e7ae,62c3430ae19d78462af9e743,APPROVED,2022-12-14T23:24:44.255000Z,2022-12-14T23:56:31.301000Z,2022-12-16T06:57:09.315000,2022-12-14T23:56:31.760905Z,1908,CZELI6JD,1118,English,Ambidextrous,37,Male,White,United States,United States,United States,English,No,Full-Time
639a5b46c1fbc0858eaf4937,5effca0389eb590c6eed8d4d,APPROVED,2022-12-14T23:24:57.531000Z,2022-12-14T23:38:41.170000Z,2022-12-16T06:57:09.414000,2022-12-14T23:38:41.556547Z,824,NOCODE,1762,English,Left-handed,20,Male,Mixed,United States,United States,United States,English,No,Part-Time
639a5c66d185d758f5190c77,634ef87aec0966557c825573,APPROVED,2022-12-14T23:31:45.860000Z,2022-12-15T00:04:01.823000Z,2022-12-16T06:57:09.511000,2022-12-15T00:04:06.405445Z,1936,CZELI6JD,439,English,Ambidextrous,29,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639a5c8574eb0544079b0364,60ed0e7149a025da16189d35,APPROVED,2022-12-14T23:30:16.228000Z,2022-12-14T23:42:36.498000Z,2022-12-16T06:57:09.615000,2022-12-14T23:42:38.781410Z,741,CZELI6JD,428,English,Ambidextrous,28,Male,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639a5cab3f65cfe03d256696,6150af603e26f4482fedf8d9,APPROVED,2022-12-14T23:30:56.065000Z,2022-12-14T23:46:50.633000Z,2022-12-16T06:57:09.717000,2022-12-14T23:46:51.019490Z,955,CZELI6JD,1571,English,Ambidextrous,40,Male,Mixed,United States,United States,United States,English,No,Full-Time
639a5cc0ff1e94cd2e2693a5,55beec67fdf99b6b670922f8,APPROVED,2022-12-14T23:31:15.175000Z,2022-12-14T23:43:19.144000Z,2022-12-16T06:57:09.812000,2022-12-14T23:43:24.739885Z,724,CZELI6JD,225,English,Left-handed,36,Male,White,United States,United States,United States,English,No,Part-Time
639a5cc99666dc46f310ee0e,60d099f849987e86824eedcd,APPROVED,2022-12-14T23:31:24.278000Z,2022-12-14T23:46:17.072000Z,2022-12-16T06:57:09.915000,2022-12-14T23:46:17.435059Z,893,CZELI6JD,1219,English,Left-handed,32,Female,White,United States,United States,United States,English,No,Full-Time
639a5d611f9560d4f7ae7290,5bcc60b95c2b810001dc68e2,APPROVED,2022-12-14T23:41:12.930000Z,2022-12-14T23:57:36.450000Z,2022-12-16T06:57:10.015000,2022-12-14T23:57:36.858288Z,984,CZELI6JD,3011,"English, Spanish",Left-handed,27,Male,White,United States,United States,United States,English,No,Full-Time
639a5dcd4bfc1e1fc1abb69e,6296849bbd45e6accf130f07,APPROVED,2022-12-14T23:35:44.253000Z,2022-12-14T23:47:43.265000Z,2022-12-16T06:57:10.113000,2022-12-14T23:47:43.680735Z,720,CZELI6JD,213,"English, Spanish",Ambidextrous,30,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
639a5e1b3fd3ce1098d02e6c,6168cbfbad1cc13ba73ade6e,APPROVED,2022-12-14T23:37:02.830000Z,2022-12-15T00:12:07.129000Z,2022-12-16T06:57:10.211000,2022-12-15T00:12:07.584698Z,2105,CZELI6JD,1267,English,Ambidextrous,28,Male,White,United States,United States,United States,English,No,Full-Time
639a5ec938bf07cd68af4920,632f7d0761bce49001d13953,APPROVED,2022-12-14T23:40:01.756000Z,2022-12-15T00:09:16.125000Z,2022-12-16T06:57:10.313000,2022-12-15T00:09:16.538065Z,1755,CZELI6JD,375,English,Left-handed,39,Male,White,United States,United States,United States,English,No,Part-Time
639a5ecae57f0d94d4f318a4,629e241d171ec6698e05f149,APPROVED,2022-12-14T23:40:11.378000Z,2022-12-14T23:51:15.730000Z,2022-12-16T06:57:10.416000,2022-12-14T23:51:16.078752Z,665,CZELI6JD,1257,English,Left-handed,27,Male,Asian,United States,United States,United States,English,No,Full-Time
639a5ecd17509aabbddaad52,5a348ea750833c0001ee9550,APPROVED,2022-12-14T23:40:01.052000Z,2022-12-14T23:58:45.260000Z,2022-12-16T06:57:10.519000,2022-12-14T23:58:45.616098Z,1125,CZELI6JD,1793,English,Ambidextrous,35,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
639a5f35e4b9b86525d02e0b,614e0825d40616c90ebc1d49,APPROVED,2022-12-14T23:41:44.602000Z,2022-12-14T23:52:03.045000Z,2022-12-16T06:57:10.623000,2022-12-14T23:52:03.396616Z,619,CZELI6JD,2066,English,Left-handed,34,Male,Mixed,United States,United States,United States,English,Yes,Full-Time
639a5f857d20d28634f3190b,5eb6df62c23fbf5e87db6b4b,APPROVED,2022-12-14T23:43:04.746000Z,2022-12-14T23:55:10.337000Z,2022-12-16T06:57:10.717000,2022-12-14T23:55:10.735691Z,726,CZELI6JD,1699,English,Left-handed,31,Female,White,United States,United States,United States,English,No,Full-Time
639a5f9cdc8a6501f5455d34,6018a5c0e1600b187ccb8693,APPROVED,2022-12-14T23:43:24.986000Z,2022-12-15T00:08:57.017000Z,2022-12-16T06:57:10.811000,2022-12-15T00:08:57.429232Z,1533,CZELI6JD,1767,English,Left-handed,25,Male,Asian,United States,United States,United States,English,Yes,Full-Time
639a5fe0731cdf4622abb658,5caa7f8c0d95570013d82f2f,APPROVED,2022-12-14T23:45:02.106000Z,2022-12-14T23:57:43.344000Z,2022-12-16T06:57:10.907000,2022-12-14T23:57:43.783879Z,762,CZELI6JD,2350,"English, Spanish",Ambidextrous,33,Female,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639a6006ecde07c410afe644,6100544802b385d8df434779,APPROVED,2022-12-14T23:45:17.711000Z,2022-12-14T23:58:06.800000Z,2022-12-16T06:57:11.006000,2022-12-14T23:58:07.181762Z,770,CZELI6JD,109,English,Left-handed,23,Female,Asian,United States,United States,United States,English,Yes,Other
639a601e3227632e449b03ab,5c8974ef34daa70015e92daf,RETURNED,2022-12-14T23:45:44.489000Z,2022-12-14T23:50:19.893000Z,,2022-12-14T23:50:20.303000Z,,CZELI6JD,2928,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
639a6022741f818e4b455d45,5cab7cc86d3a6e001519d9e9,APPROVED,2022-12-14T23:45:40.205000Z,2022-12-15T00:01:04.246000Z,2022-12-16T06:57:11.103000,2022-12-15T00:02:44.280159Z,925,CZELI6JD,1429,English,Left-handed,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639a607b9cca5a0d6ad91d19,58935d5d4d77be0001689f14,APPROVED,2022-12-14T23:47:07.554000Z,2022-12-14T23:56:33.007000Z,2022-12-16T06:57:11.197000,2022-12-14T23:56:33.399972Z,566,CZELI6JD,540,English,Left-handed,32,Male,White,United States,United States,United States,English,No,Part-Time
639a60bcf93f092a6812e7ca,633f63a85f73534dbcfa5ae5,APPROVED,2022-12-14T23:48:15.557000Z,2022-12-14T23:54:17.878000Z,2022-12-16T06:57:11.297000,2022-12-14T23:54:18.296398Z,363,CZELI6JD,253,English,Left-handed,30,Male,White,United States,United States,United States,English,Yes,Due to start a new job within the next month
639a613884a53e2d2b1b5938,631e3ba1714b8e7f8fe9338d,APPROVED,2022-12-14T23:51:36.418000Z,2022-12-15T00:07:14.303000Z,2022-12-16T06:57:11.400000,2022-12-15T00:07:14.717273Z,938,CZELI6JD,648,English,Left-handed,38,Male,White,United States,United States,United States,English,No,Part-Time
639a616e03b7173c9be93880,5f6b8930b9d9530b1b065360,APPROVED,2022-12-14T23:51:13.432000Z,2022-12-15T00:06:04.692000Z,2022-12-16T06:57:11.494000,2022-12-15T00:06:05.066177Z,892,CZELI6JD,1863,"English, Spanish",Left-handed,40,Male,White,United States,United States,United States,English,No,Full-Time
639a617add46c78c7612e76b,62911ef14fd68295d60ba83b,APPROVED,2022-12-14T23:53:16.360000Z,2022-12-15T00:23:48.760000Z,2022-12-16T06:57:11.596000,2022-12-15T00:23:49.070315Z,1833,CZELI6JD,1248,"English, Spanish",Ambidextrous,30,Male,White,United States,United States,United States,English,No,Full-Time
639a617e00816ca2e359bc4c,636577d277247b6a9c0dc54c,APPROVED,2022-12-14T23:51:41.926000Z,2022-12-15T00:02:58.190000Z,2022-12-16T06:57:11.693000,2022-12-15T00:03:44.249099Z,677,CZELI6JD,312,English,Left-handed,39,Male,White,United States,United States,United States,English,No,Full-Time
639a618ff785cefc4e7140da,628510a698e9e63b21ef9139,APPROVED,2022-12-14T23:51:45.990000Z,2022-12-15T00:03:43.611000Z,2022-12-16T06:57:11.797000,2022-12-15T00:03:52.402924Z,718,CZELI6JD,1060,English,Ambidextrous,30,Male,White,United States,United States,United States,English,No,Full-Time
639a61932edce1c19e2693d5,612e91f6654fd2227289c863,APPROVED,2022-12-14T23:51:51.449000Z,2022-12-15T00:02:55.177000Z,2022-12-16T06:57:11.896000,2022-12-15T00:03:44.039813Z,664,CZELI6JD,2090,English,Ambidextrous,32,Male,White,United States,United States,United States,English,No,Full-Time
639a61dc97e906477602f88c,56fa002e8425ef000b3a4276,APPROVED,2022-12-14T23:53:00.128000Z,2022-12-15T00:14:19.828000Z,2022-12-16T06:57:12.011000,2022-12-15T00:14:20.250243Z,1280,CZELI6JD,4495,"English, Spanish",Left-handed,34,Male,White,United States,United States,United States,English,No,Full-Time
