Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Handedness,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
639a2aadc5430c1b8142399f,5d7f79e7e41ee70018d9164a,APPROVED,2022-12-14T19:57:36.838000Z,2022-12-14T20:10:02.155000Z,2022-12-14T23:17:15.952,2022-12-14T20:10:02.497045Z,746,CZELI6JD,1670,English,Right-handed,39,Female,White,United States,United States,United States,English,No,Full-Time
639a2ab32082e4421de9387e,610c33fa86d4d9bbc1345e36,APPROVED,2022-12-14T19:57:42.269000Z,2022-12-14T20:08:35.838000Z,2022-12-14T23:17:16.051,2022-12-14T20:08:36.234210Z,654,CZELI6JD,1951,English,Right-handed,19,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
639a2acaf9fef3bf36e1da68,6317ff092d6b47344b7d1ec5,RETURNED,2022-12-14T19:58:04.628000Z,2022-12-14T20:03:05.306000Z,,2022-12-14T20:03:05.708000Z,,CZELI6JD,678,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
639a2af07587a28489e1da68,5f2afd90fcefd547f0ee556f,APPROVED,2022-12-14T19:58:42.997000Z,2022-12-14T20:10:51.239000Z,2022-12-14T23:17:16.153,2022-12-14T20:10:51.995088Z,729,CZELI6JD,348,English,Right-handed,18,Female,Mixed,United States,United States,United States,English,Yes,Part-Time
639a2b19d3fa74762b26939a,61664d58d18ca2325a81008e,APPROVED,2022-12-14T19:59:21.442000Z,2022-12-14T20:34:14.956000Z,2022-12-14T23:16:49.918,2022-12-14T20:34:15.361718Z,2094,CZELI6JD,1569,English,Right-handed,28,Female,White,United States,United States,United States,English,No,Other
639a2b2d480f90a13e3c06ba,5d2a3561d3edf900018016a1,APPROVED,2022-12-14T19:59:41.146000Z,2022-12-14T20:15:25.501000Z,2022-12-14T23:16:50.017,2022-12-14T20:15:25.894764Z,945,CZELI6JD,3016,English,Right-handed,36,Male,White,United States,United States,United States,English,No,Full-Time
639a2b364bd06326d0455cee,5e387f2c0d70ef099d5e5a4f,APPROVED,2022-12-14T20:09:02.580000Z,2022-12-14T20:24:59.485000Z,2022-12-14T23:16:50.113,2022-12-14T20:25:01.911899Z,957,CZELI6JD,1232,English,Right-handed,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639a2b397e98bcd3c3abb654,59715b4b50e2f000016fe00e,APPROVED,2022-12-14T20:00:10.817000Z,2022-12-14T20:09:28.370000Z,2022-12-14T23:16:50.209,2022-12-14T20:09:29.456039Z,558,CZELI6JD,3068,English,Right-handed,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639a2b3e2a329b414adaad0a,583f12f545073d0001fac52d,APPROVED,2022-12-14T20:00:03.705000Z,2022-12-14T20:24:21.117000Z,2022-12-14T23:16:50.301,2022-12-14T20:24:21.547401Z,1458,CZELI6JD,3123,English,Right-handed,38,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
639a2b440063ed2f13ecbce2,56279953ddff3c0005bcdba9,APPROVED,2022-12-14T20:00:08.588000Z,2022-12-14T20:12:57.409000Z,2022-12-14T23:16:50.396,2022-12-14T20:12:57.925109Z,769,CZELI6JD,878,English,Right-handed,35,Female,White,United States,United States,United States,English,No,Full-Time
639a2b446c98cf9e727140a4,60fc2ec58ad0da367daee3c1,APPROVED,2022-12-14T20:00:35.747000Z,2022-12-14T20:13:04.336000Z,2022-12-14T23:16:50.489,2022-12-14T20:13:12.414619Z,749,CZELI6JD,781,English,Right-handed,33,Female,White,United States,United States,United States,English,No,Full-Time
639a2b66e9f58dcba7e0a138,56d39b96da2aaa000dab6178,APPROVED,2022-12-14T20:00:40.759000Z,2022-12-14T20:40:23.474000Z,2022-12-14T23:16:50.580,2022-12-14T20:40:24.128458Z,2383,CZELI6JD,2875,"English, Chinese",Right-handed,36,Male,Asian,United States,United States,United States,English,No,Full-Time
639a2b7b5c00b1635e3c06a8,5adef850eb60400001539109,APPROVED,2022-12-14T20:01:02.918000Z,2022-12-14T20:15:47.379000Z,2022-12-14T23:16:50.671,2022-12-14T20:15:47.729412Z,885,CZELI6JD,1038,"Spanish, English",Right-handed,25,Male,Other,United States,United States,United States,English,No,DATA_EXPIRED
639a2b8b295dafda5c8356a4,5a7ab4c0f1408d0001761db7,APPROVED,2022-12-14T20:01:17.594000Z,2022-12-14T20:13:00.194000Z,2022-12-14T23:16:50.767,2022-12-14T20:13:00.607370Z,703,CZELI6JD,690,English,Right-handed,24,Female,Asian,United States,United States,United States,English,No,Part-Time
639a2b8d8271aef58894bf88,612fcbbd5386d9edb42da147,APPROVED,2022-12-14T20:01:20.676000Z,2022-12-14T20:13:11.552000Z,2022-12-14T23:16:50.865,2022-12-14T20:13:14.089252Z,711,CZELI6JD,1537,English,Right-handed,33,Male,White,United States,United States,United States,English,No,Other
639a2b998ffa431372af493c,5f50732850c7c600098593df,APPROVED,2022-12-14T20:02:51.250000Z,2022-12-14T20:15:02.222000Z,2022-12-14T23:16:50.979,2022-12-14T20:15:03.460000Z,731,CZELI6JD,2276,English,Right-handed,23,Male,Black,United States,United States,United States,English,Yes,DATA_EXPIRED
639a2ba6ac0fc634d28356c9,631a68ee10ec68377cb03457,APPROVED,2022-12-14T20:01:42.204000Z,2022-12-14T20:18:15.064000Z,2022-12-14T23:16:51.088,2022-12-14T20:18:15.393515Z,993,CZELI6JD,272,English,Right-handed,36,Male,White,United States,United States,United States,English,No,Full-Time
639a2ba99ea41d44f959132c,5e62dbd8142c3c08017d8728,APPROVED,2022-12-14T20:05:14.944000Z,2022-12-14T20:18:25.737000Z,2022-12-14T23:16:51.183,2022-12-14T20:18:26.306622Z,791,CZELI6JD,842,English,Right-handed,25,Male,White,United States,United States,United States,English,Yes,Part-Time
639a2bd13f6a65dc0fafd99e,5a5e94a7eedc32000142cd08,APPROVED,2022-12-14T20:02:25.765000Z,2022-12-14T20:15:53.309000Z,2022-12-14T23:16:51.282,2022-12-14T20:15:53.717652Z,808,CZELI6JD,675,English,Right-handed,26,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
639a2bd1e30e87cbe22693f6,6330f30b973410dadd20eb64,APPROVED,2022-12-14T20:02:40.983000Z,2022-12-14T20:13:53.709000Z,2022-12-14T23:16:51.377,2022-12-14T20:13:54.138764Z,673,CZELI6JD,487,English,Right-handed,40,Male,Mixed,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
639a2c29273293110fd91d13,5afa5252672ea800010d97e6,APPROVED,2022-12-14T20:03:56.433000Z,2022-12-14T20:08:51.543000Z,2022-12-14T23:16:51.685,2022-12-14T20:08:51.893626Z,296,CZELI6JD,2387,English,Right-handed,35,Female,White,United States,United States,United States,English,No,Full-Time
