Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Handedness,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
647908d49c635c1783db3039,58a63a64ea3d11000170e1cc,APPROVED,2023-06-01T21:08:38.815000Z,2023-06-01T21:31:39.682000Z,2023-06-01T22:42:22.327,2023-06-01T21:31:40.115201Z,1381,CZELI6JD,1097,English,Right-handed,35,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
64790b4093a5b7b0a74c95d2,6159fb27b6340dda3fc6a5c3,APPROVED,2023-06-01T21:19:35.873000Z,2023-06-01T21:43:30.557000Z,2023-06-01T22:42:22.483,2023-06-01T21:43:31.053479Z,1435,CZELI6JD,153,English,Right-handed,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
64790cff38a60354a9c463a7,60e3abf8c7ce5b28f917f5d3,APPROVED,2023-06-01T21:26:30.293000Z,2023-06-01T22:03:35.849000Z,2023-06-01T22:42:22.626,2023-06-01T22:03:36.297460Z,2226,CZELI6JD,29,English,Right-handed,21,Male,White,United States,United States,United States,English,Yes,DATA_EXPIRED
64790f8ce487a46fccf8a951,5ddd7db419eecbce5c2dbc6f,APPROVED,2023-06-01T21:37:20.936000Z,2023-06-01T21:57:56.742000Z,2023-06-01T22:42:22.780,2023-06-01T21:57:57.140223Z,1236,CZELI6JD,2172,English,Right-handed,34,Female,Black,United States,United States,United States,English,DATA_EXPIRED,Full-Time
64791016a463421f4a4b2ca6,60bad8836cee3b6dcc6d7a8c,APPROVED,2023-06-01T21:39:40.433000Z,2023-06-01T22:06:31.736000Z,2023-06-01T22:42:22.927,2023-06-01T22:06:32.100673Z,1612,CZELI6JD,175,English,Right-handed,32,Female,White,United States,United States,United States,English,No,Full-Time
64791054fa29217a8cbc1af1,5bad4db8b712f30001b87990,APPROVED,2023-06-01T21:47:18.819000Z,2023-06-01T22:11:03.178000Z,2023-06-01T22:42:23.081,2023-06-01T22:11:03.617722Z,1425,CZELI6JD,136,"English, Spanish",Right-handed,31,Male,White,United States,United States,United States,English,Yes,Part-Time
64791079e6f77cb5893c9fb7,62ac7d0d794fad54e6cf7d84,APPROVED,2023-06-01T21:41:17.790000Z,2023-06-01T22:07:22.112000Z,2023-06-01T22:42:23.215,2023-06-01T22:07:22.539752Z,1565,CZELI6JD,233,English,Right-handed,32,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
6479116f65155fc29c36c7f4,636150c1c5a922d6451c675c,APPROVED,2023-06-01T21:46:03.302000Z,2023-06-01T22:31:47.021000Z,2023-06-01T22:42:23.360,2023-06-01T22:31:49.424799Z,2744,NOCODE,1140,English,Right-handed,39,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
647913ed5f7645116e3d99d1,611ab91a00baa062f55b86d8,APPROVED,2023-06-01T21:56:04.114000Z,2023-06-01T22:18:39.475000Z,2023-06-01T22:42:23.508,2023-06-01T22:18:39.899566Z,1356,CZELI6JD,1630,"English, Spanish",Right-handed,23,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
647913f3e6c845c5774c9598,6122bff4706b6d848da00ec1,APPROVED,2023-06-01T21:56:10.845000Z,2023-06-01T22:28:30.956000Z,2023-06-01T22:42:23.662,2023-06-01T22:28:31.354041Z,1941,NOCODE,304,"English, Spanish",Right-handed,26,Female,Other,United States,United States,United States,Spanish,No,Unemployed (and job seeking)
