Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Handedness,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6499fe527341af4212d45e8b,61107313f8a8c5d8adc23703,APPROVED,2023-06-26T21:09:44.588000Z,2023-06-26T22:17:18.159000Z,2023-06-27T12:33:38.930000,2023-06-26T22:17:18.638599Z,4054,C3AXSR3J,560,English,Left-handed,21,Female,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6499fe7780aeba354f0d40dd,61067ed9f756e2096f4ae3bc,APPROVED,2023-06-26T21:09:11.674000Z,2023-06-26T21:30:26.112000Z,2023-06-27T12:33:39.091000,2023-06-26T21:31:40.435408Z,1275,C3AXSR3J,646,"English, Spanish",Left-handed,36,Female,White,Argentina,United Kingdom,Argentina,Spanish,No,Unemployed (and job seeking)
6499fe8d776ad2f2437d9073,558996f2fdf99b7ae47f5ed2,APPROVED,2023-06-26T21:09:33.387000Z,2023-06-26T21:28:59.102000Z,2023-06-27T12:33:39.224000,2023-06-26T21:29:47.825993Z,1166,C3AXSR3J,2835,English,Left-handed,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6499ff3ea60e6cbd7e1f3ae4,5fb3e1ecadba8802c0d12fe6,APPROVED,2023-06-26T21:12:33.829000Z,2023-06-26T21:28:58.469000Z,2023-06-27T12:33:39.364000,2023-06-26T21:29:50.244122Z,985,C3AXSR3J,607,English,Ambidextrous,23,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
649a0006cf4a9fb81640f2f3,5e1cf0cfdc1a170855fd89c2,APPROVED,2023-06-26T21:15:54.314000Z,2023-06-26T21:44:19.209000Z,2023-06-27T12:33:39.507000,2023-06-26T21:44:19.693321Z,1705,C3AXSR3J,208,English,Left-handed,28,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
649a001f61f5c130fdb0e762,5552121afdf99b74d81d09ef,APPROVED,2023-06-26T21:16:18.412000Z,2023-06-26T21:33:16.809000Z,2023-06-27T12:33:39.645000,2023-06-26T21:33:17.353565Z,1019,C3AXSR3J,676,English,Left-handed,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
649a02643a72608605163f2c,5c8c22bafeeaeb0016207a00,APPROVED,2023-06-26T21:25:56.851000Z,2023-06-27T14:54:18.723000Z,2023-06-27T17:12:38.199000,2023-06-27T14:54:19.181428Z,62902,C3AXSR3J,1306,"Polish, English",Left-handed,25,Male,White,Poland,United Kingdom,Poland,English,Yes,Other
649a0277bdbad58b7ad43645,58d954ec58d78900016eaf6d,APPROVED,2023-06-26T21:26:15.494000Z,2023-06-26T21:47:43.450000Z,2023-06-27T12:33:39.783000,2023-06-26T21:47:43.919918Z,1288,C3AXSR3J,108,English,Left-handed,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Part-Time
649a02add0582d00a99e6e07,5dcb6fb005be6f8311d7e836,APPROVED,2023-06-26T21:28:05.246000Z,2023-06-26T21:55:06.186000Z,2023-06-27T12:33:39.932000,2023-06-26T21:55:09.211896Z,1621,C3AXSR3J,375,English,Ambidextrous,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Other
649a030d2db5b30c0152adb6,5d7695cc7ae60f001bc4bde6,APPROVED,2023-06-26T21:30:08.231000Z,2023-06-26T22:03:02.023000Z,2023-06-27T12:33:40.078000,2023-06-26T22:03:03.042616Z,1974,C3AXSR3J,1127,English,Left-handed,35,Female,Black,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
649a034da85f2cd486ed3bec,60815de360f218f8b6164656,APPROVED,2023-06-26T21:36:12.180000Z,2023-06-26T22:02:30.477000Z,2023-06-27T12:33:40.220000,2023-06-26T22:02:32.518145Z,1579,C3AXSR3J,128,English,Left-handed,20,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
649a03813ace3d7270f3d8cc,5c993969c6d15000019bbc4f,APPROVED,2023-06-26T21:30:45.212000Z,2023-06-26T21:51:14.841000Z,2023-06-27T12:33:40.357000,2023-06-26T21:51:15.351046Z,1230,C3AXSR3J,1187,English,Left-handed,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
